,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP4535,-0.42,0.73718,0.0,0.0,0.12333,0.0,0.0,-1.07692,1.09083,0.0,0.0,0.52747,-1.1,-0.5,1.27438,1.60976,-0.92251,-0.78059,0.0,0.0,-0.58163,0.86328,0.0,0.0,0.50261,0.60185,0.86328,-0.58232,1125899906842624.0,-0.38699,0.43955,0.25,0.6959,-0.11157,1.22571,0.86328,1.13287,0.083,-0.38356,-0.18906,-1.07143,0.39153,0.2,0.0,0.0,0.65,1.10787,0.0,4.75,-0.28663,0
DBAASP2283,0.18,-0.51282,0.0,0.0,0.60296,0.0,0.0,-0.11538,-0.39093,0.0,0.0,-0.11538,-0.475,1.375,-0.39495,-0.39024,0.3064,0.84474,0.0,0.0,0.70123,0.62821,0.0,0.0,0.05493,-0.48148,0.62821,0.01832,1.0,0.33496,0.22925,0.0,-1.22356,-0.79339,-0.16762,0.62821,0.40559,0.6917,1.01644,1.28746,0.7619,-2.18105,0.0,1.26175,0.0,0.77037,0.8062,0.0,8.44444,0.20281,0
DBAASP3250,0.98,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.23077,-0.00286,0.0,0.0,-0.21538,0.05,1.0,-0.04613,0.40976,-0.21257,-0.58179,0.0,0.0,-0.35512,0.19861,0.0,0.0,-0.07505,-0.48148,0.19861,-1.49399,0.0,-0.38699,-0.01971,0.0,-0.20493,-0.79339,1.64571,0.19861,-0.5035,0.31126,0.61644,0.07915,0.15584,-0.19001,0.0,0.0,0.0,0.15758,0.25489,0.0,0.0,-0.45092,0
DBAASP2866,0.105,0.15385,0.0,0.0,0.0,0.0,0.0,-0.73077,-0.36199,0.0,0.0,0.2735,-0.45,0.05556,-0.29289,1.60976,0.20706,-0.76559,0.0,1.0,-0.83988,0.40743,0.0,0.0,0.69809,-0.04815,0.40743,0.27593,0.0,0.27967,-0.25648,0.0,-0.43268,0.07934,-0.22629,0.40743,0.80559,-0.17787,1.94977,-0.2011,-0.17143,-0.77167,0.0,0.0,1.0,0.0,0.52287,0.0,0.0,0.02944,0
DBAASP1485,1.26,-0.23504,0.0,0.0,-0.08222,0.1,0.0,0.38462,-0.06992,0.0,0.0,-0.25175,0.525,0.40909,-0.02559,-0.39024,0.42564,-0.28596,0.0,0.0,-0.37527,0.0,0.0,0.0,-0.89795,-0.12037,0.0,-0.76488,-0.5,-0.38699,-0.03508,0.0,1.17691,-0.15702,-0.31429,0.0,0.45105,1.70619,-0.38356,-0.73129,1.42857,1.19495,0.0,0.0,0.0,1.37222,0.0,0.0,0.0,0.29351,0
DBAASP4436,0.63,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.62658,0.0,0.0,0.71795,-0.025,1.16667,-0.82759,-0.39024,-0.81953,0.463,0.0,0.0,-0.53189,0.40743,0.0,0.0,0.55338,-0.48148,0.40743,0.08282,0.0,-0.38699,-0.66399,0.0,-1.59347,-0.79339,-0.22629,0.40743,-0.5035,-0.83004,1.94977,-0.12206,0.42857,-1.01475,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.3223,0
DBAASP76,-0.03818,0.0,0.0,0.0,-0.11385,0.0,0.0,0.30769,-1.06495,0.0,0.0,0.71795,-0.05,-0.08333,-1.19022,0.75261,-0.37145,-0.66269,0.0,1.53846,-0.10164,-0.18977,0.0,1.42371,1.86083,-0.14815,-0.18977,-0.21272,0.0,1.13821,0.06544,0.0,0.49377,0.04577,1.68264,-0.18977,-0.12587,-0.83004,0.39422,0.04268,-0.26374,0.7079,0.0,0.0,0.33333,0.06667,-0.24354,0.0,0.0,-0.77629,0
DBAASP113,0.04667,-0.51282,0.0,0.0,0.85212,0.0,0.0,-0.07692,-2.26991,1.4375,0.0,-0.61538,0.075,-0.5,-2.6835,-0.39024,0.76049,0.14795,0.0,0.0,-0.0732,0.19861,0.0,3.89984,-1.62605,0.70034,0.19861,0.70869,0.0,-0.38699,1.22749,0.0,1.35282,-0.79339,2.60571,0.19861,0.38907,1.45257,-0.38356,-1.24574,1.24675,0.73875,0.0,0.0,0.0,0.15758,0.25489,0.0,0.0,1.20817,0
DBAASP210,0.105,-0.17949,0.0,0.0,0.0,0.0,0.0,-0.07692,0.1585,1.64286,0.0,0.2735,-0.375,0.05556,0.07309,0.60976,-1.306,0.96373,0.0,0.0,0.53957,0.40743,0.0,0.0,0.76369,-0.04815,0.40743,1.00906,0.0,-0.38699,-0.47681,0.0,-1.2119,-0.02975,0.82971,0.40743,1.13287,-0.83004,0.78311,0.48329,-0.17143,-1.06583,0.0,0.0,1.0,-0.43333,0.52287,0.0,0.0,-0.75313,0
DBAASP100,-0.42,0.0,0.0,0.0,0.64513,0.0,0.0,0.11538,1.26218,1.15,0.0,0.38462,-0.175,-0.5,1.0877,0.75261,-0.74256,-0.22615,0.0,1.53846,0.91015,-0.18977,0.0,0.0,1.00825,-0.48148,-0.18977,0.29181,0.0,0.41138,-0.08503,0.0,0.59282,0.04577,2.08879,-0.18977,0.0,-0.83004,0.39422,1.10976,-0.26374,0.763,0.0,0.0,0.0,0.4,-0.24354,0.0,8.76923,-0.70255,0
DBAASP4527,-0.42,1.15385,0.0,0.0,0.49333,0.0,0.0,-0.76923,2.27573,0.0,0.0,-0.61538,-0.825,-0.5,1.39428,-0.39024,0.92022,0.19878,0.0,1.0,0.09508,0.40743,0.0,1.41054,-0.05308,0.81852,0.40743,0.33537,1801439850948199.2,0.93008,0.62118,0.0,0.41941,0.29752,1.35771,0.40743,-0.01259,-0.83004,-0.38356,-1.41342,-1.97143,0.06898,0.0,0.0,1.0,0.0,0.52287,0.0,3.8,1.00868,0
DBAASP3812,-0.42,-0.51282,0.0,0.0,1.02462,0.0,0.0,1.0,-1.80171,1.15,0.0,0.05128,0.45,-0.5,-1.85577,-0.39024,-0.39399,0.51397,0.0,0.0,2.04987,-0.18977,0.0,2.30022,0.02196,0.18519,-0.18977,0.1999,0.0,-0.38699,1.08335,0.0,1.40942,-0.79339,0.05802,-0.18977,0.62937,-0.37352,-0.38356,0.72645,0.1978,1.25472,0.0,1.32992,0.0,0.4,-0.24354,0.0,5.84615,-0.14428,0
DBAASP727,0.63,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.15385,-0.55001,1.64286,0.0,0.2735,-0.025,1.16667,-0.46372,-0.39024,-0.47615,0.67128,0.0,0.0,-0.57597,0.40743,0.0,0.0,-0.05315,-0.48148,0.40743,1.16741,0.0,-0.38699,-0.99643,0.0,-1.73694,-0.79339,-0.75429,0.40743,-0.5035,-0.83004,0.78311,-0.36661,-0.17143,-1.29298,0.0,0.0,0.0,-0.43333,0.52287,0.0,0.0,-0.45578,0
DBAASP2956,-0.07,0.67766,0.0,0.0,0.91619,0.0,0.0,0.0,-0.68525,0.0,0.0,0.30769,0.275,-0.5,-0.17805,0.60976,0.99738,-1.40178,0.0,0.71429,-1.20604,-0.37179,0.0,1.36004,1.9092,0.75661,-0.37179,-0.30409,643371375338643.0,0.38537,0.32103,0.0,0.15934,0.2196,-0.37714,-0.37179,0.54845,-0.41502,-0.38356,0.33569,0.0,0.55117,0.09091,0.0,1.0,0.49524,-0.47713,0.0,0.0,0.585,0
DBAASP4525,-0.42,1.15385,0.0,0.0,0.74,0.0,0.0,-1.15385,1.68843,0.0,0.0,-0.61538,-1.25,-0.5,0.19475,-0.39024,0.84638,-0.97856,0.0,1.25,-0.08062,0.86328,0.0,1.68222,-0.36157,1.14352,0.86328,0.11669,1125899906842624.0,0.60813,0.50724,0.0,0.15905,0.29752,1.22571,0.86328,-0.09441,-0.83004,-0.38356,-1.09096,-1.82143,0.15672,0.0,0.0,1.0,0.10833,1.10787,0.0,4.75,1.09962,0
DBAASP882,-0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.53846,-0.42951,0.0,0.0,0.88462,-0.425,-0.5,-0.5435,-0.39024,-0.79883,1.20171,0.0,0.0,-0.12416,0.62821,0.0,0.0,0.3292,-0.48148,0.62821,0.97786,1.0,0.22764,-0.48547,0.0,2.12921,-0.79339,1.00571,0.62821,-0.5035,-0.83004,2.41644,0.47155,-0.57143,1.5953,0.0,0.0,0.0,-1.15556,0.8062,0.0,0.0,-0.37698,0
DBAASP2924,0.78,-0.51282,0.0,0.0,0.60296,0.0,0.0,-0.69231,0.62872,0.0,0.0,-0.11538,-0.3,1.375,0.5094,-0.39024,0.56036,0.14919,0.0,0.0,-0.82325,0.62821,0.0,0.0,-0.23204,-0.48148,0.62821,0.82778,0.0,0.33496,-0.19284,0.0,-1.11432,-0.79339,0.41905,0.62821,0.22378,-0.06917,1.01644,-0.79894,0.09524,-1.29076,0.0,0.0,0.0,-1.15556,0.8062,0.0,0.0,0.16933,0
DBAASP2719,0.18,0.22792,0.0,0.0,-0.49333,0.0,0.0,0.23077,1.38979,1.91667,0.0,0.38462,-0.65,0.125,1.57019,-0.39024,-0.06444,-2.25015,0.0,0.0,2.28704,0.62821,0.0,0.0,0.13033,-0.48148,0.62821,-5.03704,2001599834386887.2,-0.38699,-0.12719,0.2,0.04503,0.0551,-0.16762,0.62821,-0.5035,-0.06917,-0.38356,1.23577,-1.2381,-0.00795,0.0,0.0,0.0,-0.19259,0.8062,0.0,0.0,-1.58049,0
DBAASP286,0.42,-0.23504,0.0,0.0,0.32889,0.0,0.0,0.65385,0.15414,1.27778,0.0,0.11189,0.325,0.86364,0.18691,-0.39024,-0.37958,1.00855,0.0,0.0,0.79508,0.0,0.0,0.0,0.41876,-0.12037,0.0,0.56866,1.0,0.41138,-0.60189,0.0,-2.50601,0.29752,1.00571,0.0,0.58741,-0.32279,0.49144,1.70108,-0.07143,-1.24667,0.0,0.65888,0.0,0.28889,0.0,0.0,3.16667,-0.08939,0
DBAASP182,0.34364,0.51282,0.0,0.0,-0.11385,0.0,0.0,0.15385,0.67243,0.0,0.0,0.38462,0.1,-0.08333,0.6722,0.75261,0.15588,-1.39598,0.0,1.53846,-0.91636,-0.18977,0.0,0.0,0.57974,-0.14815,-0.18977,-1.05937,692861481133922.0,1.41463,-0.53744,0.11111,-0.39298,0.12969,0.46418,-0.18977,0.88112,0.083,-0.38356,0.07859,-0.26374,-0.01868,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,-0.0715,0
DBAASP3659,-0.03818,-0.51282,0.0,0.0,0.64513,0.0,0.0,0.76923,-2.49887,0.0,0.0,0.05128,0.475,0.33333,-2.79599,0.18118,-0.39738,1.00807,0.0,0.0,-0.06551,-0.18977,0.0,3.57025,0.38261,0.51852,-0.18977,0.78958,-1.0,1.41463,1.08383,0.0,-0.94897,-0.79339,-0.34813,-0.18977,0.37762,-0.83004,0.39422,0.32573,0.1978,0.78419,0.0,0.0,0.0,0.73333,-0.24354,0.0,0.0,0.11779,0
DBAASP2637,0.34364,0.0,0.0,0.0,-0.11385,0.0,0.0,0.0,-0.36938,0.0,0.0,0.38462,0.025,-0.08333,-0.32504,0.75261,-0.74665,-0.68922,0.0,0.76923,-0.30983,-0.18977,0.09091,0.0,0.79723,-0.14815,-0.18977,-0.50613,0.0,-0.38699,-0.22309,0.0,-0.10501,0.04577,0.46418,-0.18977,0.75524,-0.37352,0.39422,0.51299,-0.26374,0.24636,0.0,0.0,1.0,-0.6,-0.24354,0.0,0.0,-0.74819,0
DBAASP3772,1.38,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.10677,0.0,0.0,0.38462,-0.35,1.375,-0.12731,-0.39024,-0.58812,-0.29181,0.0,0.0,1.18995,0.62821,0.0,0.0,-0.33201,-0.48148,0.62821,-1.22893,0.0,-0.38699,-0.05786,0.0,-2.00918,-0.79339,0.41905,0.62821,-0.5035,0.6917,-0.38356,0.83241,0.7619,-0.4276,0.0,0.0,0.0,1.25185,0.8062,0.0,0.0,-0.45428,0
DBAASP646,0.34364,-0.25641,0.0,0.0,-0.11385,0.0,0.0,0.42308,-1.02136,1.15,0.0,0.71795,0.125,-0.08333,-1.16326,0.75261,-0.64268,-0.3818,0.0,0.76923,0.60814,-0.18977,0.0,1.29007,0.73585,-0.14815,-0.18977,-0.31761,0.0,-0.38699,0.04475,0.0,0.20053,0.12969,1.68264,-0.18977,-0.12587,-0.37352,0.39422,0.26323,-0.26374,0.2637,0.0,0.0,0.5,0.4,-0.24354,0.0,0.0,-0.81811,0
DBAASP2816,0.63,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.20452,1.64286,0.0,0.71795,-0.05,0.05556,-0.00845,-0.39024,-0.93191,0.32473,0.0,0.0,-0.77456,0.40743,0.0,0.0,-0.45654,-0.04815,0.40743,-0.03618,0.0,-0.38699,-1.04582,0.0,2.13209,0.29752,4.52571,0.40743,-0.5035,-0.17787,3.11644,-0.7828,-0.17143,1.6647,0.0,0.0,0.0,-0.43333,0.52287,0.0,0.0,-0.33372,0
DBAASP3400,1.26,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.69231,-0.31105,0.0,0.0,0.05128,-0.8,0.33333,-0.32331,-0.39024,-0.27607,-0.50177,0.0,0.0,1.44315,1.11583,0.0,0.0,-1.20849,-0.48148,1.11583,-0.39968,0.0,-0.38699,0.44332,0.0,1.74055,-0.79339,0.0,1.11583,-0.5035,1.45257,-0.38356,-0.87295,1.71429,3.78707,0.0,0.0,0.0,0.49524,1.43198,0.0,0.0,0.72756,0
DBAASP3348,-0.42,1.15385,0.0,0.0,0.12333,0.0,0.0,-1.38462,0.67833,0.0,0.0,-0.04396,-1.325,-0.5,0.81995,3.60976,0.8201,-0.26699,0.0,2.5,-0.36554,0.86328,0.0,0.0,1.27745,0.60185,0.86328,0.2184,0.0,0.60813,0.35081,0.0,0.03641,0.16116,-0.09429,0.86328,0.31469,-0.83004,-0.38356,0.16292,-0.32143,0.5064,0.0,0.0,0.0,0.65,1.10787,0.0,0.0,0.36179,0
DBAASP4036,-0.03818,0.25641,0.0,0.0,0.26564,0.0,0.0,-0.15385,-0.38637,0.0,0.0,0.71795,0.15,-0.08333,-0.44336,1.32404,1.55224,-0.65666,0.0,1.53846,-1.78227,-0.18977,0.0,1.55681,2.06435,0.18519,-0.18977,-0.07946,0.0,-0.19675,0.48818,0.0,0.17838,0.04577,-0.34813,-0.18977,0.0,-0.83004,-0.38356,1.32342,0.1978,0.84671,0.0,0.0,0.33333,0.06667,-0.24354,0.0,0.0,1.846,0
DBAASP222,1.155,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.36851,0.0,0.0,-0.17094,-0.025,0.61111,0.52849,-0.39024,0.21672,-0.17462,0.0,0.0,0.34721,0.40743,0.0,0.0,-0.87778,-0.04815,0.40743,-0.08739,0.0,-0.38699,-0.96501,0.0,1.93877,0.29752,4.52571,0.40743,-0.5035,0.47431,0.78311,-1.0282,-0.17143,0.86821,0.0,0.0,0.0,-0.43333,0.52287,0.0,0.0,0.16324,0
DBAASP4120,-0.42,-0.51282,0.0,0.0,2.32571,0.0,0.0,-0.96154,-4.10614,0.0,0.0,0.05128,-1.275,-0.5,-3.41736,-0.39024,-0.06415,0.65704,0.0,0.0,0.33796,1.11583,0.0,7.09138,1.47177,1.37566,1.11583,0.66034,0.0,0.21626,2.44641,0.0,0.21074,-0.79339,-0.75429,1.11583,0.43157,-0.83004,-0.38356,0.34057,0.0,0.6293,0.0,0.86905,0.0,0.49524,1.43198,0.0,5.42857,0.20465,0
DBAASP2142,0.28,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.07692,-0.23331,4.6,0.0,1.67033,-0.65,0.21429,-0.3986,-0.39024,-1.68917,1.26678,0.0,0.0,3.20297,0.86328,0.0,0.0,0.69826,-0.48148,0.86328,0.52194,0.0,0.60813,-0.67686,0.0,3.22717,-0.79339,-0.09429,0.86328,-0.5035,-0.83004,-0.38356,2.19985,-0.32143,0.4726,0.0,0.0,0.0,-0.43333,1.10787,0.0,0.0,-0.82797,0
DBAASP5056,0.98,-0.51282,0.0,0.0,0.74,0.0,0.0,-0.76923,0.95141,0.0,0.0,-0.61538,-0.7,0.92857,0.8304,-0.39024,-1.2522,0.24451,0.0,0.0,0.58059,0.86328,0.0,0.0,-0.58268,-0.48148,0.86328,0.43475,0.0,-0.38699,-0.06072,0.0,-0.90449,-0.79339,-0.09429,0.86328,0.51923,1.90909,1.36644,-0.73044,1.17857,-0.84735,0.0,0.0,0.0,-0.975,1.10787,0.0,4.75,-0.84642,0
DBAASP2200,-0.03818,0.25641,0.0,0.0,0.26564,0.0,0.0,-0.23077,0.84316,0.0,0.0,0.71795,0.025,-0.5,0.66864,1.89547,-0.6135,-0.12287,0.0,2.30769,-0.39435,-0.18977,0.0,0.0,0.88194,-0.48148,-0.18977,-0.15491,0.0,0.27642,-0.04563,0.0,0.07021,0.29752,0.87033,-0.18977,0.5035,-0.37352,0.39422,-0.0044,0.1978,-0.62124,0.0,0.0,1.0,-0.6,-0.24354,0.0,2.92308,0.23111,0
DBAASP4947,1.155,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.38462,-0.1335,0.0,0.0,0.71795,0.05,0.61111,-0.24165,0.60976,0.06106,-0.37071,0.0,0.0,-0.82212,0.40743,0.0,0.0,0.21238,-0.48148,0.40743,-1.70311,0.0,0.76911,-1.00561,0.0,0.69741,-0.79339,-0.75429,0.40743,-0.5035,-0.17787,0.78311,0.30643,-0.77143,0.326,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,-0.25399,0
DBAASP2974,0.34364,0.25641,0.0,0.0,0.26564,0.0,0.0,0.23077,-0.01743,0.0,0.0,0.38462,0.05,-0.5,0.13502,-0.39024,0.14212,-1.41606,0.0,0.76923,-0.68912,-0.18977,0.0,0.0,0.92082,0.18519,-0.18977,-0.45149,0.0,0.11545,-0.03614,0.0,-0.04849,0.12969,0.87033,-0.18977,0.37762,-0.37352,-0.38356,1.13583,-0.26374,0.10358,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,0.38964,0
DBAASP1839,0.28,0.20147,0.0,0.11111,-0.14095,0.0,0.0,0.26923,0.34577,0.0,0.08333,-0.30769,0.325,-0.11538,0.18793,-0.39024,0.13598,0.01456,0.0,0.0,0.61374,-0.37179,0.0,1.05845,-0.42511,0.13757,-0.37179,-0.20765,1286742750677284.0,1.13821,0.57264,0.1,-0.91042,0.14168,0.0,-0.37179,0.31469,0.41502,0.31644,-0.26985,0.0,-0.28354,0.0,0.0,0.0,-0.43333,-0.47713,0.0,0.0,-0.02939,0
DBAASP2100,0.72545,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.30769,-0.59935,2.3,0.0,0.05128,0.275,0.33333,-0.67098,0.18118,-0.86073,-0.51063,0.0,0.0,0.55242,-0.18977,0.0,0.0,0.11379,-0.48148,-0.18977,-1.38465,0.0,-0.38699,-0.33116,0.0,-0.16177,-0.79339,0.05802,-0.18977,-0.5035,-0.37352,0.39422,0.08424,-0.26374,-0.18069,0.0,0.0,0.0,0.06667,-0.24354,0.0,0.0,-1.0361,0
DBAASP838,0.28,-0.51282,0.0,0.0,-0.49333,0.0,0.0,0.30769,-0.31505,0.0,0.0,0.0,0.9,0.26923,-0.41166,0.10976,-0.40127,0.03046,0.0,0.0,-0.41523,-0.37179,0.0,0.0,-0.2181,0.13757,-0.37179,-0.35024,0.0,-0.38699,-3.31945,0.0,0.90449,-0.79339,-0.75429,-0.37179,-0.5035,0.0,1.71644,-0.3791,-0.85714,0.45113,0.0,0.0,0.0,-0.12381,-0.47713,0.0,0.0,-0.60844,0
DBAASP3169,0.04667,0.09324,0.0,0.0,-0.04485,0.0,0.0,-0.34615,0.98933,0.0,0.0,-0.21538,-0.35,0.0,0.95789,0.40976,-0.2327,-0.62934,0.0,0.0,0.29107,0.19861,0.0,0.0,0.03484,-0.08754,0.19861,-0.65627,818836295885544.0,-0.38699,0.38985,0.14286,-1.02803,-0.19835,0.68571,0.19861,0.83535,0.31126,0.61644,0.24536,0.15584,-0.62147,0.0,0.0,0.0,0.15758,0.25489,0.0,3.45455,-0.6206,0
DBAASP1835,0.51333,-0.20979,0.0,0.0,0.40364,0.0,0.0,0.34615,-1.58097,2.875,0.0,-0.61538,-0.1,0.0,-1.02597,-0.39024,0.27698,0.3261,0.0,0.0,1.46066,0.19861,0.0,1.95115,-0.44236,0.70034,0.19861,-0.86612,0.0,-0.38699,1.36539,0.0,-0.10897,-0.19835,0.68571,0.19861,-0.20598,0.31126,-0.38356,-0.90959,0.15584,1.46716,0.0,0.0,0.0,0.15758,0.25489,0.0,0.0,0.62218,0
DBAASP3028,-0.03818,0.0,0.0,0.0,0.26564,0.0,0.0,-0.03846,-0.78912,0.0,0.0,0.71795,0.1,-0.08333,-0.76657,1.32404,-0.26861,-0.57219,0.0,0.76923,-0.74741,-0.18977,0.0,1.51811,1.53149,0.18519,-0.18977,-0.13478,0.0,0.60163,0.22271,0.0,0.27103,0.12969,1.68264,-0.18977,-0.12587,-0.37352,-0.38356,0.82192,-0.26374,0.62306,0.0,0.0,0.33333,0.4,-0.24354,0.0,0.0,-0.07665,0
DBAASP225,0.63,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.46387,1.64286,0.0,-0.17094,-0.025,0.61111,0.45452,-0.39024,-0.02673,-0.19804,0.0,0.0,0.21998,0.40743,0.0,0.0,-1.22583,-0.04815,0.40743,-0.203,0.0,-0.38699,-0.96501,0.0,1.03877,0.29752,4.52571,0.40743,-0.5035,0.47431,-0.38356,-1.0282,-1.37143,0.57418,0.0,0.0,0.0,0.0,0.52287,0.0,0.0,0.01915,0
DBAASP367,-0.42,0.32051,0.0,0.0,1.15111,0.0,0.0,0.0,0.34114,3.83333,0.0,-0.61538,-0.375,-0.04545,0.29403,-0.39024,0.07369,0.62278,0.0,0.83333,0.86831,0.0,0.0,0.0,-0.61702,0.24074,0.0,1.26365,0.0,-0.38699,0.78047,0.0,-1.49211,0.29752,-0.31429,0.0,0.58741,1.19895,1.36644,0.35309,0.42857,-1.26031,0.0,0.6308,0.0,-0.43333,0.0,0.0,6.33333,-0.53206,0
DBAASP2476,-0.03818,0.51282,0.0,0.0,-0.11385,0.0,0.0,-0.15385,0.83399,0.0,0.0,0.05128,-0.025,-0.08333,0.89759,1.32404,0.73661,-1.48027,0.0,1.53846,-0.40625,-0.18977,0.0,0.0,0.41924,-0.14815,-0.18977,-0.66895,692861481133922.0,0.11545,-0.10561,0.11111,-0.12227,0.12969,0.46418,-0.18977,0.88112,0.083,0.39422,0.14025,-0.26374,-0.12235,0.0,0.0,0.0,0.4,-0.24354,0.0,0.0,0.92498,0
DBAASP3004,-0.42,-0.51282,0.0,0.0,-0.49333,0.0,0.0,-0.96154,-1.0353,0.0,0.0,-0.61538,-0.675,-0.5,-1.03853,-0.39024,1.15114,0.72292,0.0,0.0,0.22334,0.40743,0.0,0.0,-0.79061,1.68519,0.40743,2.20437,0.0,-0.38699,-7.27281,0.0,-1.45282,-0.79339,-0.22629,0.40743,-0.5035,-0.83004,-0.38356,-1.79931,-0.17143,-1.19962,0.0,0.0,0.0,-2.6,0.52287,0.0,0.0,1.32258,0
DBAASP1402,0.72545,-0.25641,0.0,0.0,-0.49333,0.0,0.0,0.23077,0.03721,0.0,0.0,0.05128,0.8,0.33333,-0.19728,0.75261,1.27848,-0.03791,0.0,0.0,-0.35035,-0.18977,0.0,0.0,0.08936,-0.14815,-0.18977,0.08688,0.0,0.08455,0.45865,0.0,0.73746,0.2136,0.05802,-0.18977,-0.5035,-0.37352,0.39422,-0.42416,0.65934,1.1974,0.0,0.0,0.0,-0.26667,-0.24354,0.0,0.0,2.01353,0
DBAASP820,0.51333,-0.20979,0.0,0.0,-0.04485,0.0,0.0,0.23077,-0.31519,1.4375,0.0,0.98462,-0.05,0.0,-0.23301,-0.39024,-0.96571,0.11294,0.0,0.0,-0.80088,0.19861,0.0,0.0,0.13086,-0.08754,0.19861,0.06241,-1.0,0.35285,-0.61474,0.0,-0.51447,0.29752,-0.27429,0.19861,1.13287,-0.25939,-0.38356,1.45851,0.15584,-0.02732,0.0,0.0,0.0,0.15758,0.25489,0.0,0.0,-0.67559,0
DBAASP2761,1.155,-0.17949,0.0,0.0,-0.49333,0.0,0.0,-0.30769,0.05099,0.0,0.0,-0.17094,-0.05,1.16667,0.07247,0.60976,-0.6241,-0.20717,0.0,0.0,-0.70576,0.40743,0.0,0.0,-0.25509,-0.04815,0.40743,0.25376,0.0,-0.38699,-1.04582,0.0,-0.4486,0.29752,4.52571,0.40743,-0.5035,1.77866,0.78311,-0.7828,1.02857,-0.65587,0.0,0.0,0.0,0.86667,0.52287,0.0,0.0,-0.26328,0
DBAASP449,0.63,-0.51282,0.0,0.0,0.0,0.0,0.0,-0.38462,0.75319,0.0,0.0,-0.61538,0.0,0.61111,0.97931,-0.39024,-0.36812,-0.27836,0.0,0.0,0.47205,0.40743,0.0,0.0,-0.70357,-0.48148,0.40743,0.13626,0.0,0.66992,-0.53483,0.0,-0.30902,-0.79339,-0.22629,0.40743,0.31469,1.77866,0.78311,-0.46963,0.42857,-0.98352,0.0,0.0,0.0,0.0,0.52287,0.0,3.8,0.13845,0
DBAASP1586,-0.42,0.91575,0.0,0.0,0.21143,0.0,0.0,-1.34615,0.70802,0.0,0.0,0.05128,-1.3,0.33333,0.68128,-0.39024,0.56896,-0.95475,0.0,0.0,0.64885,1.11583,0.2,0.0,0.94714,0.13757,1.11583,0.09082,2573485501354570.0,-0.38699,0.59644,0.33333,-1.1467,0.29752,0.0,1.11583,0.43157,1.45257,-0.38356,-0.38569,-0.85714,-1.01589,0.0,0.0,0.0,-1.3619,1.43198,0.0,0.0,0.72641,0
DBAASP15,-0.03818,0.0,0.0,0.0,-0.49333,0.0,0.0,0.96154,0.08046,1.15,0.0,0.38462,0.375,0.33333,0.15455,-0.39024,-1.21807,0.08101,0.0,0.76923,0.10623,-0.18977,0.0,0.0,0.72491,-0.48148,-0.18977,-0.37376,692861481133922.0,0.61301,0.01771,0.0,-1.69281,-0.45772,-0.34813,-0.18977,-0.5035,0.53953,-0.38356,0.38108,-0.26374,-0.12207,0.0,0.0,0.5,0.06667,-0.24354,0.0,0.0,-0.70198,0
