,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_203,0.0,0.0,0.08333,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.95946,0.80292,-0.8471,0.58036,-0.36061,-1.98524,-0.52381,0.0,0.21504,-0.54672,0.0,0.0,0.50544,0.0,-0.83268,-0.03467,0.0,0.83333,0.00816,0.36985,1.36152,-0.52381,0.0,0.0,-0.3269,0.0,-0.88776,2.07184,1.53916,-0.62143,-0.40665,0.46392,-0.21152,1.16883,0.0,1.81314,-0.58333,0
random_peptide_204,0.0,0.0,0.33333,0.0,0.0,0.90635,0.86501,0.0,0.86501,77.39002,0.0,0.0,0.9524,-1.37877,0.47445,-1.04619,1.25568,-1.2149,0.49994,0.86501,0.0,0.36028,-0.07541,0.0,0.0,0.6151,0.0,0.37605,0.87426,1.03405,0.19444,1.39092,-0.11017,0.0,0.86501,0.0,0.0,2.28352,0.0,-0.17143,-0.811,0.77395,-0.75,2.21692,-2.70262,-0.05129,-0.54545,1.08347,0.42283,1.16667,0
random_peptide_205,0.0,0.0,0.09091,0.09091,0.0,-0.42064,-0.40145,0.0,-0.40145,43.6547,0.0,0.09091,-0.44201,-0.57113,0.94891,1.09768,-0.19886,-0.29267,1.46678,-0.40145,0.0,-0.47832,1.23742,1.28086,0.0,-0.78243,0.0,-0.05785,0.17563,0.0,0.07479,-2.21926,0.28359,0.0,-0.40145,0.0,0.0,1.91985,0.98485,0.85714,-0.86908,-0.54691,0.45,-1.17354,0.39661,-0.15722,0.06993,0.0,-0.0866,1.16667,0
random_peptide_206,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,-0.52134,0.36496,0.42176,0.15828,0.02258,0.50194,-0.52381,0.0,-0.06421,-0.35357,0.0,0.0,-0.44759,0.0,-1.5042,-0.27716,0.0,0.41667,-0.28004,-1.30888,1.36152,-0.52381,0.0,0.0,0.29251,0.0,0.30612,-1.16741,-0.90722,0.45,-0.1443,0.89245,0.7267,-0.25974,0.0,0.07225,-0.3141,0
random_peptide_207,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.07037,0.36496,0.40278,0.7914,0.55704,-1.00038,-0.52381,0.0,0.47127,0.0521,0.0,0.0,-0.59141,0.1,-0.16116,0.14811,2.06425,-0.13889,0.99751,-0.58268,0.0,-0.52381,0.0,0.1,0.17104,1.03719,-0.09184,0.28191,0.86951,0.23571,-0.66901,-0.29406,-0.229,1.16883,1.1682,-0.04781,-0.3141,0
random_peptide_208,0.2,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.52431,-1.37816,0.94891,-0.70881,-0.68588,-1.48752,1.00038,0.47619,0.0,1.11614,-0.31454,0.0,0.0,0.12108,0.0,-0.69838,-0.21886,0.0,0.13889,-1.81834,-0.05745,0.0,0.47619,0.0,0.0,1.54358,0.0,0.30612,-0.79334,-0.54778,0.45,0.11806,0.20448,-3e-05,-0.25974,0.0,0.64854,1.75,0
random_peptide_209,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.15207,1.24088,0.68703,0.58036,-0.69518,0.0,-0.52381,0.0,-0.36024,-0.43258,0.0,0.0,-0.45234,0.0,-0.56407,-0.27379,0.0,0.69444,0.65934,-0.19611,0.0,111.06408,0.0,0.0,0.43248,0.0,1.10204,-0.43336,0.16681,0.02143,-0.1443,0.34679,-0.19801,-0.25974,0.0,-0.28794,0.22436,0
random_peptide_210,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.21092,-0.94891,1.65807,0.66477,1.14094,-0.03453,0.86501,0.0,-0.64525,0.24206,0.79477,0.0,-0.18099,0.0,-1.5042,-0.49964,0.0,0.19444,-2.92413,2.12699,0.0,0.86501,0.0,0.0,-0.56399,0.0,0.94286,0.16157,1.55241,-2.55,-1.45608,2.97861,-1.66287,-0.54545,0.0,0.42283,-0.58333,0
random_peptide_211,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-0.26188,-0.43132,0.14115,-0.12311,0.97974,0.0,-0.27388,0.0,-0.32491,-0.34368,0.0,0.0,-0.34282,0.0,0.21936,-0.28108,0.0,-0.32407,-1.479,-0.81481,0.0,-0.27388,0.0,0.0,-0.62986,0.0,-0.35714,-0.26183,-0.00233,-0.8,0.6865,0.19903,-0.11139,-0.37879,0.0,-0.53806,-0.26515,0
random_peptide_212,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.2,0.47619,0.54258,0.0,0.0,0.52431,0.23108,0.0,0.16573,0.58036,-0.57914,0.49944,0.47619,0.0,-0.45858,0.05794,0.0,0.0,-1.93845,0.0,-0.69838,-0.3589,0.0,-0.97222,-0.34048,1.42683,0.0,0.47619,0.0,0.0,0.86266,0.0,1.10204,-0.55292,0.00962,-0.40714,-0.93137,1.00021,-0.93737,-0.25974,0.0,-0.52806,0.58333,0
random_peptide_213,0.11111,0.0,0.0,0.11111,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.11111,-0.15455,-1.26909,0.18978,0.31926,-0.57076,0.43098,1.46728,-0.14037,0.0,-0.67031,0.6669,0.0,0.0,-0.41524,0.0,-0.64954,-0.09022,0.0,0.79545,-0.21692,-0.51653,1.87209,-0.14037,0.0,0.0,0.228,0.91821,1.24675,-1.03619,-0.0215,0.45,-1.12217,-0.18248,0.40825,-1.81818,0.0,-0.03253,0.46667,0
random_peptide_214,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.17299,1.89781,0.06152,-0.51705,-0.72873,-0.0005,0.86501,0.0,1.72788,-0.2408,0.0,0.0,-0.77215,0.0,-1.5042,0.4697,0.0,-0.97222,2.63868,1.24669,0.0,0.86501,0.0,0.0,1.49017,0.0,0.94286,-0.09827,-0.82909,0.45,2.21692,0.03037,-0.16738,-2.54545,0.0,1.06156,1.16667,0
random_peptide_215,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,0.08529,0.47445,0.15837,1.61932,0.37371,0.29676,-0.40145,0.0,-0.86704,-0.70391,0.0,0.0,1.73874,0.0,0.08678,-0.06203,0.98136,-0.97222,0.09517,0.47976,1.49767,-0.40145,0.0,0.0,-0.75352,0.0,-0.42857,0.28623,-0.31788,-0.24231,-0.89101,2.0472,1.03948,0.06993,0.92103,-1.22442,0.0,0
random_peptide_216,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,-0.40566,-0.94891,1.53734,-0.03357,-0.36567,-0.50044,-0.14037,0.0,-0.1851,-0.67749,0.0,0.0,-0.76885,0.0,-0.9914,-0.1941,0.9174,0.08838,0.33361,-0.86749,1.87209,-0.14037,0.0,0.0,-0.83611,0.0,0.23377,-0.5477,-0.90297,0.45,0.88128,0.23243,0.6837,0.0,0.84803,-1.07161,-0.23333,0
random_peptide_217,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-0.57668,-0.94891,-1.06084,0.36932,0.84593,0.0,0.66081,0.0,0.57412,-0.54319,0.0,0.0,-0.68238,0.0,-1.19082,0.5566,0.0,-0.97222,-2.20545,0.10275,0.0,0.66081,0.0,0.0,-0.94109,0.0,-0.35714,-0.2662,0.15435,0.45,-0.23175,-0.75297,0.16956,-1.21212,0.0,-0.13186,-0.58333,0
random_peptide_218,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87967,0.3163,0.11262,1.84659,-0.766,0.0005,0.0,0.0,-0.36599,0.48607,0.0,0.0,-0.11806,0.0,0.18802,0.27346,0.0,0.38889,-1.09575,-0.39549,0.0,0.0,0.0,0.0,0.56743,1.00962,0.38571,-0.42913,-0.04986,-0.15,-0.72148,0.20891,0.33007,0.45455,0.0,-0.08143,0.97222,0
random_peptide_219,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.01043,0.47445,-0.49865,0.53346,-0.10664,-0.53397,0.14841,0.0,0.8568,-0.61695,0.0,0.0,-0.18331,0.0,0.37605,-0.01598,2.89578,0.32407,-0.40501,-0.51317,0.0,0.14841,0.0,0.0,-0.86569,0.0,-1.28571,-0.24688,-0.5548,-1.21667,-1.04797,1.4218,0.96681,1.0101,3.1989,-0.49604,-0.58333,0
random_peptide_220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.53348,0.3163,0.01852,0.07386,-1.1267,0.0,0.0,0.0,-0.13944,0.56183,0.0,0.0,-1.39685,0.0,-0.18802,-0.09823,0.0,-0.19444,-0.85469,0.11533,0.0,0.0,0.0,0.0,0.48532,1.05147,0.38571,0.00273,-0.2218,0.15,0.38042,0.42159,0.16085,0.45455,0.0,0.25474,0.19444,0
random_peptide_221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25651,-0.3163,-0.96567,-1.10795,-0.71251,-1.00088,0.0,0.0,0.06601,-0.53313,0.0,0.0,-0.84385,0.0,-0.94012,0.96348,0.88351,-0.97222,-0.51571,-0.33923,2.13953,0.0,0.0,0.0,-0.4452,0.0,-0.72857,0.99904,1.06792,0.45,0.74772,-0.38155,0.77471,-1.54545,0.84438,-0.56888,-0.19444,0
random_peptide_222,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-2.30574,-0.94891,-1.33798,-0.12311,1.38747,-0.0005,0.66081,0.0,-0.10445,1.17821,0.0,0.0,-0.16334,0.0,0.37605,1.2804,0.0,-0.64815,1.41117,0.32773,0.0,0.66081,0.0,0.0,-1.21151,0.90891,-1.28571,1.21904,2.5169,0.45,-0.84392,-0.56084,-1.26349,0.45455,0.0,2.05326,-0.58333,0
random_peptide_223,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,0.35417,-0.43132,0.56361,1.35417,-0.23254,0.01551,-0.27388,0.0,0.51878,1.26911,0.0,0.0,-1.70314,0.0,-0.09401,-0.27841,0.94598,-0.32407,-0.47092,-0.3137,1.66408,-0.27388,0.0,0.0,0.18192,1.90123,0.10714,-0.12143,-0.2469,-1.05,-0.53783,-0.86991,0.05175,1.28788,0.71942,-0.53806,0.05303,0
random_peptide_224,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.12639,-0.94891,-0.17099,0.7914,2.86654,-0.0005,-0.52381,0.0,0.36817,2.05976,0.0,0.0,0.52857,0.0,0.37605,-0.10897,0.94584,0.55556,0.31312,-0.26668,0.0,-0.52381,0.0,0.0,-0.66302,3.8019,-0.88776,0.33949,0.26328,-0.83571,0.11806,-0.31171,-0.84702,0.45455,1.03806,0.07225,-0.58333,0
random_peptide_225,0.0,0.0,0.0,0.0,0.0,106.29755,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-2.85003,-0.94891,-1.05959,-0.51705,-1.5395,-0.0005,0.86501,0.0,0.10409,1.85341,0.0,0.0,1.64852,0.0,0.37605,-0.82577,0.9498,0.58333,1.20551,0.46311,0.0,0.86501,0.0,0.0,-0.98853,0.95445,-1.28571,0.74283,-0.14329,0.45,1.48232,-0.95658,-0.16778,-0.54545,1.35578,0.72538,-0.58333,0
random_peptide_226,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-0.04574,0.18978,0.62124,-1.10795,0.52975,-0.0005,0.66081,0.0,-0.61501,1.20875,0.0,0.0,0.17919,0.0,0.37605,-1.24469,0.0,0.97222,-1.90439,-1.01183,0.0,0.66081,0.0,0.0,0.47351,1.02265,0.57143,-0.29432,0.6153,-0.55,0.38042,0.00501,-0.13266,0.45455,0.0,-1.22442,0.81667,0
random_peptide_227,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.56314,1.89781,-1.98447,-0.51705,0.18655,-0.0005,0.86501,0.0,1.60884,0.01811,0.0,0.0,-0.08859,0.0,-0.37605,0.95274,0.0,-0.97222,1.90372,1.86817,0.0,0.86501,0.0,0.0,-0.60888,0.0,-1.28571,1.41054,0.43399,-0.75,0.74772,-0.65823,-1.10535,-0.54545,0.0,2.03645,-0.58333,0
random_peptide_228,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.35013,-0.13556,-1.00274,-0.73864,0.28621,-1.50081,0.30643,0.0,-0.43973,-0.71567,0.0,0.0,-0.05309,0.0,-1.5042,-0.78573,0.0,-0.72917,0.9636,-0.02408,0.0,0.30643,0.0,0.0,-0.77471,0.0,-1.28571,1.81695,1.99009,0.075,0.83954,-0.58922,-0.2574,-2.04545,0.0,1.44395,-0.58333,0
random_peptide_229,0.16667,0.0,0.0,0.16667,0.0,0.32107,0.30643,0.0,0.30643,58.10546,0.0,0.16667,0.33739,-2.43955,-0.13556,0.45655,0.36932,-1.14445,0.49994,0.30643,0.0,-0.29987,0.95986,0.0,0.0,0.39465,0.0,0.14102,-0.16266,0.0,0.0,0.36626,-1.81925,0.0,0.30643,1.0,0.0,0.84873,0.9305,0.10714,-0.01335,0.20686,0.45,1.29867,0.66911,0.53599,0.45455,0.0,-0.19489,0.91667,0
random_peptide_230,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,-0.15207,0.0,2.28304,0.15828,0.05367,0.09909,0.47619,0.0,0.79408,1.30114,0.73254,0.0,-0.63585,0.0,-1.23559,-1.55307,0.0,-0.13889,2.09055,0.63111,0.0,0.47619,0.0,0.0,0.61178,1.05167,1.89796,-0.15375,-0.56916,0.45,-0.93137,-1.1245,0.18461,-0.25974,0.0,-0.28794,0.0,0
random_peptide_231,0.0,0.0,0.0,0.0,0.0,60.427,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,1.24862,-0.47445,-0.23406,-0.88068,-0.36017,0.49944,77.02812,0.0,-0.20658,1.21834,0.0,0.0,0.9356,0.0,0.37605,-0.17155,1.96448,0.07479,0.16993,-0.26588,1.49767,-0.40145,0.0,0.11111,-0.24849,1.97411,-0.42857,-0.43299,-0.02654,-0.70385,0.23915,-0.09609,-0.07898,0.06993,1.60478,-0.72016,0.0,0
random_peptide_232,0.0,0.0,0.09091,0.09091,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.09091,-0.44201,0.0665,1.42336,-0.27507,0.02841,0.15309,0.93382,77.02812,0.0,0.06369,-0.51122,0.0,0.0,-1.21313,0.0,-0.20249,0.54892,0.0,-0.5235,1.2021,-1.10809,1.49767,-0.40145,0.0,0.0,0.35186,0.0,1.28571,-1.04245,-0.28577,0.21923,-0.32593,0.86984,0.96274,0.06993,0.0,-0.72016,0.875,0
random_peptide_233,0.0,0.1,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-1.27387,0.94891,-0.21797,-0.19886,0.15189,0.96585,-0.40145,0.0,1.09969,0.26418,0.0,0.0,-2.19529,0.0,0.37605,-0.48207,1.04267,-0.82265,-0.33314,0.41813,0.0,-0.40145,0.0,0.11111,0.45512,1.04778,0.42857,0.00941,0.03538,-0.01154,-0.60847,-0.01557,0.06182,-0.6993,0.58395,0.79262,0.58333,0
random_peptide_234,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.1049,0.36496,0.495,-0.05276,-0.73498,0.49944,-0.52381,0.0,0.03912,-0.0851,0.0,0.0,-0.44717,0.0,-1.5042,-0.43724,0.0,0.55556,0.78447,0.30908,1.36152,-0.52381,0.0,0.0,0.64984,0.0,0.70408,-0.09766,-0.68034,0.45,0.38042,0.70827,0.22306,-0.25974,0.0,0.06024,0.22436,0
random_peptide_235,0.0,0.0,0.08333,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.64927,0.80292,-0.11373,0.36932,-0.26971,1.00088,-0.52381,0.0,0.9167,-0.27111,0.0,0.0,-0.85515,0.0,-1.5042,-0.49715,0.0,0.41667,0.05402,0.11557,0.0,-0.52381,0.0,0.0,0.42231,0.0,0.70408,-0.42595,-0.04845,0.23571,-0.66901,0.61402,0.2172,0.45455,0.0,0.64854,0.49359,0
random_peptide_236,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,52.36993,-2.60927,-0.94891,-1.63622,-0.12311,0.21448,0.49994,0.14841,0.0,-0.55275,-0.52419,0.0,0.0,3.4605,0.2,-0.04178,-0.93884,4.00571,-0.75617,-0.75188,0.04347,0.0,0.14841,0.0,0.2,-0.90342,0.0,-0.04762,-0.3426,0.77704,-2.21667,-1.45608,-1.30813,0.19184,1.0101,4.32306,0.77394,-0.14583,0
random_peptide_237,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.02865,-0.47445,-0.08965,-0.19886,-1.05531,-0.002,-0.40145,0.0,0.25494,-0.18452,0.0,0.0,-1.4742,0.0,0.08678,0.74534,0.0,-0.97222,0.52266,1.26117,0.0,115.74291,0.0,0.0,-0.47547,0.0,0.42857,0.60519,0.72622,-0.93462,0.23915,-0.04319,-0.95883,0.06993,0.0,-0.2159,-0.58333,0
random_peptide_238,0.0,0.0,0.09091,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.7767,0.47445,0.00666,-0.19886,-0.6309,-0.0005,-0.40145,0.0,-0.97141,-0.36543,0.0,0.0,-1.29619,0.0,0.23141,0.5928,1.01792,0.07479,0.50405,0.3516,0.0,-0.40145,0.0,0.0,0.9974,0.0,0.0,0.05511,0.50303,0.21923,0.23915,0.07798,-0.70205,-0.6993,0.6926,0.54695,0.0,0
random_peptide_239,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,-0.01603,2.84672,-1.09269,-0.2638,0.12389,-1.53334,0.47619,0.0,2.44913,-0.71344,0.0,0.0,0.63626,0.0,-1.5042,-1.41333,0.0,-0.97222,-1.77021,0.20103,0.0,0.47619,0.0,0.0,0.58966,0.0,-1.28571,0.99223,0.65028,0.45,-0.93137,0.28802,0.48327,-0.25974,0.0,1.3449,-0.58333,0
random_peptide_240,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,0.30029,-0.94891,0.15843,0.36932,0.02592,0.49994,0.66081,0.0,0.28099,-0.48486,0.0,0.0,-0.18099,0.0,0.37605,0.61545,0.0,-0.97222,2.27296,-0.02692,4.99225,0.66081,0.0,0.0,-0.15654,0.0,0.57143,-0.29762,0.60738,0.45,-0.23175,-0.4285,-0.61868,-1.21212,0.0,-0.13186,0.81667,0
random_peptide_241,0.0,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,54.19519,0.0,0.0,0.16341,-0.34006,-0.94891,-1.33293,0.20518,-0.07142,0.49994,0.14841,0.0,-0.62014,-0.57517,0.0,0.0,0.00197,0.0,0.16713,-0.77452,1.91037,-0.75617,-0.90112,-0.15749,0.0,0.14841,0.0,0.2,-0.27677,0.0,-0.04762,-0.12189,1.10107,-2.21667,-0.23175,0.472,-0.69122,1.0101,2.10126,1.14747,-0.14583,0
random_peptide_242,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,0.11854,2.46715,-1.23145,0.86174,-0.70842,-0.99987,0.66081,0.0,-0.40223,-0.64317,0.0,0.0,0.33591,0.0,-1.19082,-0.20253,0.98134,-0.97222,-1.19898,0.1105,0.0,0.66081,0.0,0.0,0.7386,0.0,-1.28571,0.46975,0.33101,-0.05,-0.23175,-0.33449,0.44827,-1.21212,1.03318,0.68056,-0.58333,0
random_peptide_243,0.0,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.52431,0.0133,0.94891,0.06368,-0.2638,1.33828,1.00138,0.47619,0.0,0.09504,0.06043,0.0,0.0,-0.8785,0.0,-1.5042,-2.99231,0.0,0.69444,3.15291,-2.26849,0.0,0.47619,0.0,0.0,0.43514,0.0,2.69388,-1.93612,-0.42297,0.45,0.11806,-1.87494,1.65869,-1.68831,0.0,-1.22442,0.0,0
random_peptide_244,0.0,0.0,0.0,0.0,0.0,63.26632,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-1.59898,-0.43132,-0.67945,-0.61553,-0.5926,-0.0005,-0.27388,0.0,-0.09109,0.25752,0.0,0.0,0.19419,0.0,0.21936,0.45674,0.84444,-0.32407,0.71678,0.90116,0.0,-0.27388,0.0,0.0,-0.87875,0.84858,-0.35714,0.8659,2.33139,-1.3,-0.23175,-0.24579,-1.70568,0.45455,1.04857,2.05326,-0.58333,0
random_peptide_245,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,-0.56196,1.49114,-0.44275,0.73864,0.28768,-1.03491,0.30643,0.0,-0.80806,-0.43736,0.0,0.0,0.12539,0.0,-1.5042,-0.43129,0.0,-0.97222,-0.62594,0.73088,0.0,0.30643,0.0,0.0,0.42705,0.0,-0.58929,1.46396,0.76185,-0.3,-0.07871,1.53139,-0.04676,0.45455,0.0,-0.6151,-0.58333,0
random_peptide_246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.18065,0.3163,1.56117,-0.8125,-0.38533,-0.45139,0.0,0.0,0.94354,-0.51036,0.0,0.0,-0.61685,0.0,-0.18802,-1.03226,0.0,-0.77778,-0.81882,-0.11676,0.0,0.0,0.0,0.0,-0.49705,0.0,0.94286,0.36829,0.16581,0.45,0.38042,0.5896,0.33935,-1.54545,0.0,-0.56888,-0.58333,0
random_peptide_247,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,-0.88431,0.18978,-0.74291,-0.61553,-1.07677,-0.0005,0.66081,0.0,-0.4773,-0.46646,0.0,0.0,-0.3911,0.0,0.37605,1.38172,0.0,-0.97222,-0.49004,-1.22376,0.0,0.66081,0.0,0.0,0.03304,0.0,0.57143,0.10881,0.12272,-0.05,0.99259,1.43995,0.5727,0.45455,0.0,-1.22442,0.81667,0
random_peptide_248,0.0,0.0,0.0,0.33333,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.23473,0.47445,1.28133,0.66477,1.36491,1.04942,0.86501,0.0,-0.27242,-0.40283,0.0,0.0,0.63591,0.0,-1.5042,-1.20727,0.0,-0.19444,-1.24642,-0.54257,0.0,0.86501,0.0,0.0,-0.50232,0.0,2.05714,-1.28756,-1.29804,-0.15,1.48232,2.60746,0.90343,1.45455,0.0,0.08666,0.29167,0
random_peptide_249,0.0,0.0,0.0,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,0.24877,0.18978,0.47995,1.35417,-0.62724,-0.50044,0.66081,0.0,-0.25486,0.03051,0.71006,0.0,0.61402,0.0,0.37605,1.64157,0.99944,0.64815,-1.00287,0.84369,0.0,0.66081,0.0,0.0,0.735,0.0,-0.35714,-0.3161,-0.45488,-1.55,-0.84392,-0.07328,3e-05,0.45455,1.01215,-0.94427,-0.58333,0
random_peptide_250,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,0.94154,-0.94891,0.60643,1.10795,-0.44973,1.00038,0.30643,0.0,0.06654,1.0063,0.0,0.0,0.71064,0.0,-0.32904,2.68863,0.0,0.48611,-0.37167,-1.27924,0.0,0.30643,0.0,0.0,0.35845,0.95925,0.10714,-1.3469,-1.22468,0.45,-0.07871,1.12349,0.49379,0.45455,0.0,-1.01431,0.91667,0
random_peptide_251,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,1.44092,-0.94891,0.08566,1.84659,-0.6683,0.0,0.47619,0.0,-0.04495,-0.59648,0.0,0.0,0.07558,0.0,0.10744,1.44424,1.79535,-0.69444,0.22823,-1.17764,0.0,0.47619,0.0,0.0,-0.16306,0.0,-0.4898,-1.06372,-1.01316,-0.40714,-0.40665,1.45245,1.27113,1.16883,1.99291,-0.98429,0.0,0
random_peptide_252,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,0.24253,3.32117,0.82058,0.07386,-0.32428,-0.0005,0.86501,0.0,2.03305,-1.09631,0.0,0.0,-0.19855,0.0,-1.5042,0.22628,0.0,-0.97222,0.2056,-0.98659,0.0,0.86501,0.0,0.0,-0.28167,0.0,-1.28571,0.11536,-0.64247,-0.15,-0.72148,0.92857,-0.16041,-0.54545,0.0,1.39773,-0.58333,0
random_peptide_253,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,42.18444,-0.23666,-0.47445,0.13103,-0.65341,0.37603,1.04942,-0.40145,0.0,0.18931,-0.29079,0.0,0.0,-0.49245,0.0,0.37605,1.30778,0.94663,0.67308,0.89023,0.05505,1.49767,-0.40145,0.0,0.0,0.33729,0.0,0.42857,-0.17964,-0.0601,0.21923,-0.32593,1.70783,-0.15569,-0.6993,0.6769,0.28836,0.58333,0
