,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_50,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.2,0.47619,0.54258,0.0,0.0,0.54258,-0.17287,0.67829,-1.13572,-0.71429,0.26878,1.0,0.54258,0.0,2.53063,-0.1198,0.0,0.0,0.15975,0.0,-0.47048,1.31113,0.0,1.07692,1.43457,0.24864,8.5,164.72912,0.0,0.0,-0.48837,-0.84868,0.28846,-0.44692,0.28446,0.375,0.12571,0.4938,-0.14322,-1.68831,0.0,1.14272,0.04701,0
random_peptide_51,0.0,0.0,0.0,0.0,0.0,81.20823,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-1.24892,-0.67829,-0.02148,-0.82011,0.56656,-0.9495,0.1691,0.0,-0.51884,0.33974,0.0,0.14286,0.35832,0.0,-0.27444,-0.55594,1.02494,0.29915,-0.91402,-0.26134,2.83333,0.14841,0.0,0.2,-0.91705,0.13999,-0.62821,1.13227,0.01083,0.375,-0.29333,-0.89713,0.54344,-0.10101,0.91854,-0.01305,-0.5641,0
random_peptide_52,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,0.10321,1.35659,0.93238,1.47619,-0.35096,0.0005,0.9856,0.0,0.99888,-0.7021,0.0,0.0,-1.04429,0.0,-1.64667,-0.35264,0.0,0.14359,-1.24204,-1.65458,0.0,0.86501,0.0,0.0,1.06152,-0.84868,-0.16154,-1.20377,-1.05886,0.375,-0.88,1.25613,1.20324,-2.54545,0.0,0.0235,0.35256,0
random_peptide_53,0.0,0.0,0.1,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,-1.98745,0.43164,-0.05283,0.47619,2.79196,0.0,-0.31206,0.0,-0.01183,0.92078,0.0,0.0,-0.4171,0.0,-0.96056,1.51641,0.0,-0.86752,0.03494,0.6732,1.88889,-0.27388,0.0,0.0,0.17424,1.06361,0.10096,0.21059,0.45905,0.375,-0.66,-0.14956,-1.01875,-0.37879,0.0,0.67638,0.10256,0
random_peptide_54,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,-0.39232,-0.30832,0.43538,-0.07937,-0.01614,-0.1345,-0.31206,0.0,0.05058,-0.46712,0.82461,0.0,3.6346,0.0,-0.6175,-2.22497,0.0,-0.47863,-0.02603,0.19104,0.0,-0.27388,0.0,0.0,-0.39274,-0.84868,-0.33654,0.07723,0.07686,-1.375,-1.02667,1.78421,0.41003,1.28788,0.0,-0.04628,-0.5641,0
random_peptide_55,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,-1.64625,0.80162,0.19455,0.19841,-0.37588,-0.4995,-0.31206,0.0,0.7693,0.20579,0.0,0.0,-0.16801,0.0,0.41167,0.18258,0.0,0.88248,0.05556,0.01964,0.0,-0.27388,0.0,0.0,-0.1128,0.12615,-0.77404,0.15692,-0.74062,0.375,0.44,0.18761,-0.12448,-0.37879,0.0,0.06586,-0.5641,0
random_peptide_56,0.0,0.0,0.11111,0.11111,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.11111,-0.15994,0.2951,0.54264,-0.39853,0.32468,0.10828,1.499,-0.15994,0.0,-0.02698,-0.49322,0.0,0.0,-0.33986,0.0,-1.27242,-0.65208,0.0,0.8648,-0.36969,0.66467,0.0,-0.14037,0.0,0.0,0.66482,-0.84868,0.69755,-0.55364,0.22889,0.375,-1.36,1.55958,-0.64327,-0.90909,0.0,1.11359,1.26923,0
random_peptide_57,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30751,-0.67829,-0.59614,0.47619,0.34555,0.549,0.0,0.0,0.6318,-0.20442,0.0,0.0,1.11501,0.0,-0.20583,0.2719,0.98088,0.14359,0.3115,1.16624,2.42857,0.0,0.0,0.0,-0.54908,-0.84868,-0.16154,-0.01117,-1.08632,-1.425,-0.44,-1.09845,-0.47284,0.45455,0.95048,0.75612,0.25071,0
random_peptide_58,0.0,0.0,0.08333,0.08333,0.0,-0.59683,-0.52381,0.0,-0.52381,41.78472,0.0,0.0,-0.59683,-0.04554,-0.36524,1.29591,0.2381,0.43307,0.149,-0.59683,0.0,-0.83813,-0.25235,0.73268,0.0,-0.02102,0.0,0.41167,-0.42706,0.0,0.41026,2.31251,0.22039,0.0,-0.52381,0.0,0.0,-0.01793,-0.84868,1.41346,-0.24426,-1.15401,-0.05357,0.44,-0.25486,0.39381,1.16883,0.0,-0.51262,0.28205,0
random_peptide_59,0.0,0.0,0.11111,0.0,0.14286,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,-0.33475,0.94961,0.40868,-0.88745,-0.70803,0.5,-0.15994,0.0,-0.38083,-0.17585,0.78525,0.0,0.52491,0.0,-0.89818,0.7529,1.01694,-1.25641,0.21471,0.55488,2.125,-0.14037,0.0,0.0,0.02465,-0.84868,0.22028,-0.68591,-0.27638,0.375,-0.16,-0.12835,-0.55325,0.0,0.97668,0.31165,0.16923,0
random_peptide_60,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.04565,0.0,-0.6932,1.19048,0.68081,0.0005,0.54258,0.0,0.58195,-0.25423,0.0,0.0,-0.23466,0.0,-0.47048,1.50325,0.0,-1.25641,-0.43135,-0.38466,4.25,0.47619,0.0,0.0,-1.00216,-0.84868,-0.46154,-0.95186,-1.32489,0.375,-0.50286,2.04942,0.58251,-1.68831,0.0,-0.5233,-0.5641,0
random_peptide_61,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-1.63946,-0.0969,0.04212,0.89286,0.52082,-0.4995,0.34915,0.0,-0.74063,0.37721,0.0,0.0,-0.19826,0.0,0.41167,0.10528,0.0,0.20192,0.55664,-0.02111,0.0,0.30643,0.0,0.0,-0.02025,0.08381,0.10096,0.08302,0.70297,-1.5,-1.21,-0.09541,-1.18808,0.45455,0.0,-0.04005,-0.5641,0
random_peptide_62,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,1.0,0.0,0.75293,1.45057,0.13566,-2.3341,-0.07937,0.08308,0.5,0.75293,0.0,1.25031,-0.56998,0.0,0.0,-0.21535,0.0,-1.64667,0.64634,0.0,-1.25641,-0.86725,1.44578,0.0,0.66081,0.0,0.0,-0.62953,-0.84868,1.41346,0.40622,2.1312,0.375,-1.76,2.1583,-1.25698,-1.21212,0.0,1.52362,0.16923,0
random_peptide_63,0.0,0.125,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15994,2.94978,-0.67829,1.0736,0.02165,-1.0425,0.0495,-0.15994,0.0,-0.74346,1.00956,0.81649,0.0,0.59441,0.0,0.22455,0.34108,3.93012,0.22844,-0.75828,-0.37825,2.125,-0.14037,0.0,0.0,0.05388,1.04684,-0.25699,-0.49526,-0.29056,-0.98864,-0.56,-0.05603,0.33724,0.0,4.05053,-0.4767,-0.5641,0
random_peptide_64,0.0,0.0,0.14286,0.14286,0.0,0.1691,0.14841,0.0,0.14841,54.19519,0.0,0.0,0.1691,-0.11839,-0.16957,0.48851,0.66138,0.25844,0.549,0.1691,0.0,-0.40551,0.50106,0.71518,0.0,-0.04114,0.0,-0.04574,-1.33772,0.0,-0.21937,-0.85286,2.21122,0.0,0.14841,0.0,0.0,0.90835,-0.84868,1.12179,-0.11494,-0.64487,-1.29167,1.66222,0.86207,-1.01235,1.0101,0.0,0.63484,0.35256,0
random_peptide_65,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,1.61722,-0.67829,-1.35298,1.47619,-0.71781,-0.034,0.9856,0.0,1.04137,-0.49872,0.0,0.0,0.21116,0.0,0.41167,-0.83698,1.93879,-1.25641,0.21437,0.63815,0.0,0.86501,0.0,0.0,-1.56274,-0.84868,-1.21154,0.16377,-0.71805,-2.625,0.0,9.15604,0.85486,-0.54545,3.25689,-0.27553,-0.5641,0
random_peptide_66,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.33494,0.13566,-0.20598,-0.07937,-0.45168,0.0,137.42931,0.0,2.04021,-0.19654,0.0,0.0,0.48304,0.0,-1.64667,0.01895,0.0,-0.47863,0.84205,-0.08622,0.0,0.66081,0.0,0.0,0.32118,-0.84868,-0.33654,0.01527,-1.38139,-0.125,-1.02667,-1.44317,0.529,0.45455,0.0,-0.17087,0.90256,0
random_peptide_67,0.0,0.0,0.2,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,0.57987,0.67829,-0.91384,-0.2381,0.77424,0.5,0.54258,0.0,1.11943,0.84654,0.0,0.0,0.42845,0.0,0.41167,0.84948,0.0,-0.92308,-0.10572,0.78176,0.0,0.47619,0.0,0.0,-0.07194,0.16286,-0.46154,0.47547,0.38413,0.375,-1.13143,-1.05353,-0.564,1.16883,0.0,1.35631,0.65812,0
random_peptide_68,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,0.25129,0.33915,1.07336,-0.07937,-0.25983,-1.017,0.1691,0.0,0.37927,-0.61194,0.0,0.0,-3.48324,0.0,-1.41796,-0.28817,0.98729,0.29915,-0.1024,0.2287,0.0,0.14841,0.0,0.0,0.1977,-0.84868,-0.04487,0.25945,-0.69162,0.04167,0.68444,-0.05548,1.00177,-1.21212,0.95826,-0.81046,-0.5641,0
random_peptide_69,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,1.43835,-0.67829,0.15369,0.80952,-0.42246,0.0,0.9856,0.0,-0.9358,-0.02624,0.82584,0.0,-0.56639,0.0,-1.64667,-0.66571,0.0,-0.32308,0.67216,1.67697,0.0,0.86501,0.0,0.0,-0.09096,-0.84868,-0.16154,0.81366,1.88202,-2.625,-1.76,-0.87367,-2.57278,-0.54545,0.0,2.65495,-0.5641,0
random_peptide_70,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,0.93299,-0.67829,0.71604,-1.19048,-0.63212,-0.499,0.75293,0.0,0.038,0.49681,0.0,0.0,-0.97879,0.0,-0.27444,-0.31217,0.0,0.29915,-1.51579,-1.41622,0.0,0.66081,0.0,0.0,-0.42122,-0.03794,-0.33654,-0.93019,-1.44421,-0.125,0.44,-0.89564,1.64426,2.12121,0.0,-1.14272,-0.5641,0
random_peptide_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05639,0.2261,0.26775,0.80952,0.08034,0.4995,101.87256,0.0,0.343,-0.34851,0.0,0.0,-0.34712,0.0,0.0,0.43737,0.0,0.14359,0.16158,-0.03418,0.0,0.0,0.0,0.0,-0.16857,-0.84868,0.36346,-0.69894,-0.5671,-1.425,0.0,0.41486,-0.46518,0.45455,0.0,-0.26058,0.25071,0
random_peptide_72,0.0,0.0,0.0,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.31206,0.12002,-0.67829,-0.3782,-0.07937,0.28899,-0.034,-0.31206,0.0,-0.57515,0.03334,0.88658,0.0,0.55415,0.0,-1.64667,0.53633,0.0,-0.28419,-0.68275,2.47463,0.0,-0.27388,0.0,0.0,-0.77113,-0.84868,0.10096,0.7859,1.21193,-2.625,-1.39333,-0.26236,-1.94161,0.45455,0.0,1.52362,-0.5641,0
random_peptide_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20214,-0.67829,0.48589,-0.52381,1.41878,-1.532,0.0,0.0,-0.50701,0.04246,0.0,0.0,0.1227,0.0,-0.41167,-0.11597,0.0,-0.08974,-0.55494,-0.81291,0.0,0.0,0.0,0.0,-1.53721,0.01109,-0.68654,0.52173,0.57184,0.375,0.88,-0.44708,0.39477,-1.54545,0.0,-0.55961,-0.5641,0
random_peptide_74,0.0,0.0,0.1,0.0,0.0,-0.31206,-0.27388,0.0,-0.27388,-0.31206,1.0,0.0,-0.31206,-1.61806,0.43164,0.47296,1.03175,0.66211,1.0,-0.31206,0.0,0.16812,1.19109,0.67058,0.0,0.24539,0.0,0.06861,0.47944,0.0,0.49359,0.04746,-0.22431,1.88889,-0.27388,0.0,0.0,1.31078,1.10737,0.10096,-0.52175,0.27978,-0.375,0.07333,-0.79938,-0.30181,0.45455,0.0,-0.17087,0.76923,0
random_peptide_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.07652,0.2261,0.79342,-0.85714,-0.25111,0.432,0.0,0.0,-0.27261,-0.39213,0.0,0.0,-2.53375,0.0,-1.02917,-0.30658,0.0,-1.25641,0.02408,0.84398,2.42857,0.0,0.0,0.0,0.11798,-0.84868,0.88846,-0.4639,0.28092,-1.125,-0.44,-2.83825,-0.50458,-0.54545,0.0,-1.14272,0.25071,0
random_peptide_76,0.0,0.0,0.2,0.2,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.40182,0.0,1.30164,0.2381,-0.13947,0.5495,0.54258,0.0,-0.82187,-0.29548,0.0,0.0,-0.49835,0.0,-1.64667,0.3686,0.0,-0.25641,-1.23542,0.30239,0.0,0.47619,0.0,0.0,1.27327,-0.84868,1.78846,-0.97088,-0.54228,0.375,1.38286,-1.23942,0.479,-0.25974,0.0,-0.09612,0.65812,0
random_peptide_77,0.0,0.0,0.0,0.14286,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,0.07534,0.84787,2.04497,0.66138,0.47299,1.098,0.1691,0.0,-0.5286,-0.34423,0.0,0.0,-0.22376,0.0,-1.64667,0.11239,0.0,0.29915,-0.84602,0.7283,2.83333,0.14841,0.0,0.0,0.25883,-0.84868,2.28846,-0.80764,-0.96541,-0.29167,-0.29333,0.54998,0.02133,-0.10101,0.0,-0.49482,0.8109,0
random_peptide_78,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,0.1806,0.33915,0.87733,-0.82011,0.02055,-0.9485,0.1691,0.0,0.36503,-0.28131,0.78488,0.0,-0.53807,0.0,-0.96056,-0.97835,0.0,0.29915,1.9998,0.04259,2.83333,0.14841,0.0,0.0,-0.25388,-0.84868,1.12179,-0.27073,-0.85484,0.375,0.19556,1.05062,0.97866,-2.32323,0.0,-0.66095,-0.5641,0
random_peptide_79,0.0,0.0,0.0,0.0,0.0,0.75293,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.75293,-0.42595,0.94961,-1.76638,-0.63492,0.83476,-0.4995,0.75293,0.0,-0.17025,-0.4922,0.0,0.0,0.30426,0.0,-1.64667,0.66776,0.0,-1.25641,-0.81746,1.22885,0.0,0.66081,0.0,0.0,0.15216,-0.84868,-1.21154,1.14131,0.47509,-0.125,-0.29333,-0.28644,-0.90775,-1.21212,0.0,1.52362,-0.5641,0
random_peptide_80,0.0,0.0,0.0,0.0,0.0,-0.15994,-0.14037,0.0,-0.14037,-0.15994,1.0,0.0,-0.15994,-0.00915,0.13566,1.45703,-0.58442,-0.90087,-0.9995,-0.15994,0.0,0.713,1.55056,1.42586,0.0,-0.47389,0.0,0.41167,1.02404,0.0,-1.04429,-1.59591,0.35018,0.0,-0.14037,0.0,0.0,0.95682,0.98568,0.22028,0.50383,1.16678,0.375,1.04,-0.00204,-0.66484,-0.90909,0.0,-0.08252,-0.5641,0
random_peptide_81,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.10331,0.2261,0.46724,-0.52381,-1.03848,0.05,0.0,0.0,0.33901,-0.32217,0.0,0.0,0.23343,0.0,0.0,1.17356,0.0,-0.08974,-0.47692,-0.2122,2.42857,0.0,0.0,0.0,1.58873,-0.84868,0.88846,-0.47169,-0.28576,0.075,-0.44,0.07104,0.32217,0.45455,0.0,-0.4101,1.06553,0
random_peptide_82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89496,0.67829,0.10894,-0.19048,0.02354,-0.9985,0.0,0.0,0.18092,-0.55183,0.0,0.0,-0.2669,0.0,0.20583,0.27607,0.0,-0.55641,0.26491,-0.50957,0.0,0.0,0.0,0.0,-0.11057,-0.84868,-0.68654,0.64405,0.60081,0.375,1.32,-0.00238,0.0395,0.45455,0.0,0.17301,-0.5641,0
random_peptide_83,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.81447,0.33915,0.83151,-1.19048,-0.30002,0.5,0.9856,0.0,0.35785,-0.53583,0.0,0.0,1.56794,0.0,0.0,-2.19808,0.95456,-1.25641,2.43709,-0.87934,8.5,0.86501,0.0,0.0,-0.5568,-0.84868,0.88846,-1.35538,-0.06629,0.375,0.0,-1.4529,0.45871,-0.54545,1.30117,-1.14272,0.35256,0
random_peptide_84,0.0,0.0,0.08333,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,-0.1449,0.26088,0.83408,0.2381,-0.35443,0.05,-0.59683,0.0,0.6959,-0.16556,0.68901,0.0,-0.42235,0.0,-1.49964,0.17338,0.0,0.07692,0.51921,0.46439,0.0,-0.52381,0.0,0.0,1.58256,-0.84868,0.66346,-0.30086,-0.45266,0.16071,-1.44571,1.14246,-0.40591,-0.25974,0.0,0.11748,0.5641,0
random_peptide_85,0.0,0.0,0.0,0.0,0.0,0.34915,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.34915,-0.47307,1.06589,-0.77834,-0.77381,-0.82604,-0.5,0.34915,0.0,-0.02882,-0.47659,0.0,0.0,0.86243,0.0,0.41167,0.38596,2.03991,-1.25641,0.61168,-0.13846,0.0,0.30643,0.0,0.5,-0.41944,-0.84868,-1.21154,0.88924,-0.43607,0.0,-0.66,-2.30481,0.52094,0.45455,2.34392,0.67015,-0.5641,0
random_peptide_86,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6168,-0.67829,0.24784,-0.52381,-0.16928,1.0485,0.0,0.0,-0.83909,0.53762,0.0,0.0,-1.23199,0.0,-0.20583,-1.41073,0.99349,-0.78974,0.55041,0.76141,2.42857,0.0,0.0,0.0,-0.41699,0.10966,0.88846,-0.72413,-1.07606,-0.825,-0.44,0.69818,0.34989,-0.54545,0.84215,-0.70913,0.25071,0
random_peptide_87,0.0,0.0,0.0,0.0,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,0.8556,-0.05218,0.06304,-0.71429,0.18026,-1.4495,-0.59683,0.0,1.37299,-0.69945,0.0,0.0,-0.34281,0.0,0.26464,-0.26236,1.88052,0.41026,0.06411,-0.31918,1.54545,-0.52381,0.0,0.1,-0.98634,-0.84868,0.28846,0.78145,0.7024,0.375,-0.50286,-0.17365,0.64753,1.16883,1.3637,0.0,-0.5641,0
random_peptide_88,0.2,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,-0.11029,-0.67829,1.08149,0.71429,-0.37562,-0.4995,0.54258,0.0,0.66117,-0.55969,0.0,0.0,1.05031,0.0,-1.64667,0.14482,0.0,0.07692,-1.32605,-0.26609,0.0,0.47619,1.0,0.0,0.20705,-0.84868,0.28846,-0.1972,-1.10303,-0.05357,-0.50286,0.42216,1.0082,-1.68831,0.0,-0.92913,0.65812,0
random_peptide_89,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,-0.56553,0.33915,0.06209,-0.82011,-1.09685,-0.499,0.1691,0.0,0.27976,1.0196,0.70201,0.0,-0.83146,0.0,0.41167,-2.07167,0.0,0.5584,-0.10506,0.67275,0.0,0.14841,0.0,0.0,-0.08754,0.14964,-0.04487,0.48142,-0.56758,0.375,1.17333,0.58188,0.17202,-1.21212,0.0,0.30259,-0.5641,0
random_peptide_90,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,1.33862,1.35659,-0.56287,-0.71429,-0.37172,0.0005,0.54258,0.0,0.93676,-0.5765,0.0,0.0,0.26293,0.0,0.11762,0.10509,0.0,0.41026,1.92415,-0.63024,0.0,0.47619,0.0,0.0,0.75161,-0.84868,-0.46154,-0.17171,0.01436,-0.48214,-0.50286,1.43283,-0.34232,-0.25974,0.0,1.35631,0.65812,0
random_peptide_91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19971,-0.67829,-1.79918,-0.19048,1.26915,0.0,0.0,0.0,-0.20906,-0.32975,0.0,0.0,0.38724,0.0,0.20583,0.50734,0.90356,-1.02308,0.69097,1.29355,0.0,0.0,0.0,0.16667,-1.41548,-0.84868,-0.68654,0.64199,0.25301,-2.625,0.88,0.06047,-1.26569,0.45455,1.39986,1.18971,-0.5641,0
random_peptide_92,0.0,0.0,0.0,0.0,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.54258,0.40425,0.0,-0.94016,-0.71429,0.74097,0.0,0.54258,0.0,0.87468,-0.37143,0.0,0.0,-0.33584,0.0,-1.64667,1.14262,0.0,0.07692,0.61681,0.29355,0.0,0.47619,0.0,0.0,-0.35108,-0.84868,0.28846,0.35048,0.79947,0.375,-0.50286,0.84471,-0.3201,-1.68831,0.0,0.11748,-0.5641,0
random_peptide_93,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,-0.24651,-0.67829,1.71015,0.14286,-1.0333,0.049,0.9856,0.0,0.06645,-0.12279,0.0,0.0,-1.81952,0.0,0.41167,0.57698,0.0,0.14359,0.63786,0.76617,0.0,0.86501,0.0,0.0,-0.27628,-0.84868,0.88846,0.37372,-0.97162,0.375,-0.88,-1.21621,-0.22352,-0.54545,0.0,-0.84369,-0.5641,0
random_peptide_94,0.0,0.0,0.0,0.0,0.0,0.9856,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9856,0.94013,1.35659,0.92435,-0.52381,0.13182,0.0495,0.9856,0.0,1.9905,-0.62301,0.0,0.0,-0.4964,0.0,0.0,1.61024,0.0,-0.78974,-1.93679,-0.64264,0.0,0.86501,0.0,0.0,0.50255,-0.84868,0.88846,0.90488,0.49419,0.375,1.76,2.5744,1.08748,-2.54545,0.0,0.0235,1.26923,0
random_peptide_95,0.0,0.0,0.0,0.2,0.0,0.54258,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.54258,0.24162,-0.67829,0.49643,-0.71429,1.04312,1.5,125.31048,0.0,-0.42079,-0.17156,0.0,0.0,4.86088,0.0,-0.76452,-1.17488,1.45934,0.41026,0.72582,-1.68419,4.25,0.47619,0.0,0.0,-0.43454,-0.84868,1.03846,-2.868,-1.58599,0.375,2.01143,-3.54482,1.67145,-1.68831,2.11306,-0.92913,1.26923,0
random_peptide_96,0.0,0.0,0.0,0.08333,0.0,-0.59683,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.59683,0.09765,0.26088,-0.2835,0.47619,-0.62244,0.5995,-0.59683,0.0,-0.41301,-0.35623,0.0,0.0,0.12567,0.0,0.26464,0.53506,0.0,-0.08974,-0.58493,0.75697,0.0,-0.52381,0.0,0.0,-0.24964,-0.84868,1.03846,-0.05701,0.38523,-1.76786,0.75429,-0.2126,-0.49155,1.16883,0.0,0.4165,-0.28205,0
random_peptide_97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44526,0.67829,1.40612,2.14286,-0.6594,0.5,101.87256,0.0,-0.29012,1.08963,0.0,0.0,0.15743,0.0,0.20583,-0.45328,0.0,0.84359,-0.62345,-0.62201,0.0,0.0,0.0,0.0,1.3546,1.12018,0.88846,-0.6415,0.01179,-0.225,0.88,1.41096,-0.31889,-0.54545,0.0,-0.4101,1.06553,0
random_peptide_98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.05672,0.2261,-0.37152,-0.19048,1.22797,-0.4985,0.0,0.0,1.07586,0.22893,0.0,0.0,-0.61714,0.0,0.20583,1.7484,0.0,-0.32308,0.16638,-0.9447,0.0,0.0,0.0,0.0,0.06098,0.1601,-0.68654,-0.18001,0.6705,-0.225,0.0,1.27904,-0.07151,-0.54545,0.0,0.6066,-0.1567,0
random_peptide_99,0.0,0.0,0.0,0.0,0.0,0.1691,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.1691,2.10059,0.33915,-1.7317,-0.44974,0.30089,-0.999,0.1691,0.0,0.75413,-0.72359,0.0,0.0,-0.33251,0.0,-1.64667,-0.08755,0.0,-1.25641,1.74598,0.76031,0.0,0.14841,0.0,0.0,-0.36406,-0.84868,-1.21154,1.98513,3.18564,0.375,1.17333,-0.22192,-1.23166,-1.21212,0.0,2.74466,-0.5641,0
random_peptide_100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98524,0.2261,-0.50107,1.47619,0.78414,-0.0335,0.0,0.0,0.91633,-0.45811,0.0,0.0,1.27638,0.0,0.41167,0.07625,2.95838,-0.32308,0.28369,0.07322,2.42857,0.0,0.0,0.0,0.37626,-0.84868,-0.16154,-0.03283,0.2829,-1.425,-0.88,2.84434,0.52507,1.45455,2.75089,-0.12602,0.25071,0
random_peptide_101,0.0,0.0,0.0,0.0,0.0,-0.45742,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.45742,0.52407,0.33915,0.896,-0.93407,-0.92513,-1.533,-0.45742,0.0,0.10926,-0.07248,0.0,0.0,-2.02065,0.0,0.25333,-0.18367,1.03155,0.53846,0.5117,-0.5597,0.0,-0.40145,0.0,0.11111,0.26479,0.14637,-0.40385,0.94606,0.49971,0.375,0.27077,0.16029,0.10596,0.83916,0.75799,-0.24563,-0.5641,0
